Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029]
Russian Federation,RUS,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,987361.4,660000,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30000000,605677000,621342853.4,406117743.1,862073351.9,262810968.8,449635076.5,208586000,251240000,287106000,245710000,193740000,149788000,163041000,90591000,511311000,82400000,21737000,5820000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42868421.9,21605847.9,67878256.8,37743308.8,219364703.7,241358725.9,412694191.5,106262962.5,145604282.2,187643421.7,170850242.4,186908168.5,244141715,229245001.7,140102934.1,128027428.6,131058728.4,79128143.5,154110194.1,149711509,131608415.8,93624809.5,148000741.6,105546336.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,38000,85000,112000,..,133000,436000,338000,394000,365000,173000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1329697.5,..,469892.5,..,..,..,..,..,..,..,192432,192426.1,192462.3,192459.6,1035036.5,1035050.6,1045602.4,874731.8,916989.3,28793.9,320577.9,129697.9,459145.8,613088.2,2131301,1296841.8,1509087.2,4065028.1,4370519.8,4949625.7,5611549.1,14070229.2,15889975.1,19269412.7,20457407.2,26319541.8,26259577,72552684.9,71330940.6,70109039.3,29289127.8
Rwanda,RWA,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,82000,78000,74000,..,..,..,74206,108344,167877.5,164916,194843,213638.5,193344,210575,210750,443520,620960.7,608573.4,710808.5,886421.6,562025.2,922436,316120,405960.4,..,..,..,..,..,..,..,452970.8,854840.8,924569.2,934081.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,988687.8,1977375.6,4178957.1,5614334.3
Samoa,WSM,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,75000,72000,50000,18000,101000,71000,2413000,100000,322000,331000,322000,325000,304000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,273651.7,..,..,..,..,..,..,..,..,..,287621.2,575224.7,..,..,3382.9,3382.9,10740.4,11037.6,..,306367.4,779850.3,1471927,1788615.1,3230219.4,4421237.5,7981428.7,9222216.9,9811109,11369715.6,13249963.1,12627940.1,7840478.5,249194.3,18861999.9,21464812,21124644.9,19592155.4,18094985.4,17802696,15140320.9,11250032.4
Samoa,WSM,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,265256,321365.5,284022,256838.6,240911.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,845.3,121498.3,103091.5,137880.4,129452.4,132427.3,123933.8,147336.3,1034288.1,2038196.1,1981683.3,1011710,0,2178370.2,2496099.6,2487343.8,2175053.6,2157542,2157542,2054860.4,1813545.2
Sao Tome and Principe,STP,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,193095,186930,194580,100320,218495,393977.5,..,..,49425,47602.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85537.5,..,..,..,86636.5,66719.3,71851.5,84587,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,2000,2000,2000,2000,71000,72000,71000,36000,70000,35000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,292765.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,102597.1,147010.6,266267.2,586028,575213.9,645011.1,567905.6,551842.4,597848.7,601331.6,607856.9,..,..,..,..,..,1375842.9,80707.5,92260,702930.3,691143.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,672324.8,..,1242004.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,27183.5,48845.3,54065.6,61037.1,778439.8,1838522,3096782.2,3588826.8,18778346,30709427.7,42099406.9,19818813.7,8792000,3519000,3990000,3872000,4333000,4388000,5387000,4226000,2235000,3721000,1709000,358000,186000,370000,350000,1285165.2,1884677.5,855000,1077003,1058972.1,1184025.1,1167230.6,50000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2075553.5,1282991.8,1286880.5,4532085.1,5015751.2,4540517.9,4532760.3,4693789.9,4416041.8,4475991.6,4857724,7226089.9,9842161.7,10286511.8,11392955.2,11449742.6,12740363.6,20700657.5,31166868.5,30430892.6,29411702.2,31671972.7,37601552.6,84673666.6,147533858,71524143,120856952.7,123301391.9,170191467.9,208353892.3,238109192,205204644.3,207515292.8,218064116.9,223798889.3
Senegal,SEN,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,112784,206363.5,109590,..,740376.1,438739,484287.1,1416821.4,853445.7,989387,2220743,72170.7,2753490.9,4503140.3,50410689.4,4784220.6,3683367.2,2501156.3,6877715,10780705.7,10202166,10801041.5,157221.6,11027180.9,9910521.8,..,..,31420.5,34352.6,136033.1,87742.1,71798.4,66213.6,57835.8,349923.7,499311.5,4103568.1,34593924.5,608899.6,..,695699,1221047.1,1553767.5,1725964.9,1787255.5,1857301.9,1892325.1,1892325.1
Serbia,SRB,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1330000,8833000,3248000,11333000,8076000,5784000,10001000,16138000,21757000,32349000,44762000,52943000,69693000,59462000,95390000,91496000,80874000,98842000,87196000,40536000,17906000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Serbia,SRB,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,477956000,1576000,..,..,..,..,..,..,..,..,32520000,255000,4060000,3645000,6955000,3166000,4306000,2761000,2562129.5,4326634.2,9364882.5,29688046.9,33064000,37074000,75669000,79242000,82148000,148433000,68129000,80250000,97872598.7,75800854.7,83408748.4,92501510.6,96509261.7,134269664,131047838.1,127815806.2,124618814.3
Serbia,SRB,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,76329000,66670386.7,79815931.8,129185531.4,149417966.3,151170811,120916293.2,124608000,137993000,140804000,156889000,156951000,154779000,107592000,47566000,65604000,63962000,158401000,37605000,62116000,143921000,78353000,24795000,..,..,..,..,..,..,..,..,..,2904000,6091000,6586000,7032000,8269000,12761000,16109000,17606157.9,17671643.5,17784800.8,18030910.3,18146000,16166000,14967000,15569000,16329000,17122000,18142000,19299000,20614000,22109842.3,23836559.9,12756229.6,228735.6,237201.5,247162,257081.7,268897.5
Serbia,SRB,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7350000,..,..,..,..,..,..,..,2054128.2,13746407,23011337.4,24366540.4,27569927.6,34873512.2,39086654.3,58942006.2,75490522.5,92824460.1,114579870.5,120543377.2,120380582.2,116719095.5,134347192.7,176005931.5,196190587.5,199809430.4,191804221.6,187755788.4,184704855.9
Serbia,SRB,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,15758210,13419549.5,12684035,12802631.5,10126389,9606087,9572599,4783000,5875712.5,5419323,5057061.5,4990959,4249540,4270461,851430,1737616,2158005,6301447.5,1678294.6,14893220.6,15486068.9,6454909.9,11603966.8,..,..,..,..,..,..,..,..,..,..,..,..,4823687.5,4539602.7,4487037.5,9183809.8,7179291.9,14427611.4,7766215.8,7886434.6,6701476.4,5897718.8,5009351.2,5953451.6,7312016.7,7746617.3,8774038.9,10130790.7,10205503.6,13073904.3,16689170.2,14167896.3,8998769.3,9148096.6,954668.8,987188.8,1026609.6
Sierra Leone,SLE,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,168559.8,334630,337293.9,152910.3,71894.2,..,..,..,158295.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,22000,285000,72000,192000,148000,206000,456000,453000,531000,589000,122000,2016623.8,1344658.2,613457,66968,..,..,116015.5,215000,319000,1377000,71000,2590000,946000,1948000,1548000,1063000,1591000,314000,64000,62000,..,..,..,..,..,38000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,307055.3,..,..,..,1581872.1,..,5569938.2,5328445.4,4587783.4,3591734.4,3064534.1,2827994.1,2827967.8,2799811.1,2202561.9,989010.1,..,380000,751000,561000,561000,1122000,..,..,..,..,..,..,..,..,..,..,198966.1,339405,342505.3,564801.1,964307,2005448.2,1956901.2,2682143.4,1828743.2,3902831.2,3664802.9,3614043.8,1664959.7,220000,7258900.2,8041254.7,8941319.2,8128158.9,8012403.6,5277882.9,3746834.7,3704858
Sierra Leone,SLE,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,811000,771000,700000,668000,968000,968000,862000,..,264743.6,422541.3,242965.9,95455.5,..,138979.5,..,..,..,..,..,..,..,..,..,..,..,1604444.2,1379854.6,413859.9,..,..,..,..,..,..,1079000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21085.7,31628.5,21086,11000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9116.9,17511.6,17511.6,17511.6,17511.6,17511.6,17511.6,17511.6,17511.6
Somalia,SOM,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,43751,46960,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,32000,13000,66000,99000,60000,131000,85000,113000,123000,529000,717000,1196000,450000,550000,144000,57000,398000,..,..,8553000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34222000,34222000,34222000,34222000,34222000,70195111.1,117388333.3,141298268
Somalia,SOM,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,537665.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1034000,2734000,6273252.3,31158497.2,508374337.4,822891236.9,1010059247,985916402.3,948243984.7,906530234.1,870240292.8,897810103.7,920089000,533928000,148250000,84750000,84750000,84750000,84750000,84750000,84750000,1084750000,84750000
South Africa,ZAF,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81870000,90089000,76526000,71428571.4,261904761.9,386952381,392952381,392952381,392952381,392952381,392952381
South Africa,ZAF,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35104,37126.7,32943.3,31956.7,60485.8,92483.3,90908.3,86007.7,85000.7,96998,117704.1,151026.9,169687.2,164264.6,133769.5,122767.8,106713.6,109145.7,105120.4,69992.4,64221.4,84309.3,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2063153,2004264.1,2173030.6,2536982.5,2698697.3,3041025.7,2989730.5,3809324.3,2716615.5,2361869.2,2222017.4,1830386.7,1609852.3,1417780.2,1136320.8,1032367.9,1000060.7,815267.2,797882.2,1233863.9,744068.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4065752.8,7000,8000,1000,..,..,..,1000,..,..,..,..,..,..,..,..,..,..,..,3000000,..,..,284166,6722000,6445000,6963000,31385000,30731000,30643000,28600000,26114000,92716500,22358544.4,..,..,..,..,..,..
Sri Lanka,LKA,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1945000,2104000,3677000,4882000,11871000,11618000,13887298.6,9414730.4,8915466.1,9767564.5,10382547.7,10896956.7,18257536.2,34500751.2,36587159.9,37795720.5,39885834.1,42284330.9,46770564.5,38234565.8,57586106,61046720,81383801.3,90753508.4,94325210.4,89773714.2,98867451.2,114995668.2,99905378.9,138828262.4,121624420.5,97419674.6,51700106.2,51220962.2,50485544.7,9348000,63226852.4,65714726.9,163521976.1,56663758.6,45405000,44676000,43500000,44654846,41528432,41412000,40909000,40870000,42358000,38744000,37339000,34751000,31368441.6,28155441.6,24482241.6,18886041.6,15447708.2,13565538.2,10511850.6,3132980.3
Sri Lanka,LKA,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1099644,1968437.8,1086552,1971373.8,4052120.4,3952281.4,2862189.5,17060392.5,5099708.2,4917431.8,8465189.1,3970684.6,2434839.5,2233432.2,1897672.4,2253376.1,1124089.4,2768618.6,2663813.3,2636790.1,1422897.7,1277596.5,1617472.5,1617549.8,1081454.4,598728.9,1147560.2,1527054.9,2859176.9,1464319.2,1498096.8,2060180,3658230.9,4142249.1,6505689.7,11915857.6,11111647.1,12016206.9,15513404.5,54369306.7,74161411.4,100255978.4,131483771.5,209216148.9,288088540.5,407939243.6,454691107.1,493897276.2,504795910.4,575930073.1,639240139.9,806810623.2,1047413942,1038516995,1126022209,1118754184,1049164813,786562737.5,761320368.2,737751362.8
Sri Lanka,LKA,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4885152,4734559,7409815.1,7785887.2,6174613,7512801.1,7761515,9872952,11674681,12547359,12660367.4,12695581.5,11910796,14862383.5,15641865,17335296,26737130.9,37646634.7,50498648.6,55931739,62786125.2,69297222.5,94912161.5,96772745.6,107031277.3,116831152.6,105236914.2,102008189.2,111314426.8,137627776.6,157497086.6,154378018.2,161023305.9,180566615.8,209788063.4,49431939,277348218.6,301843273.9,340922435.4,346358870.9,357394889.8,352250378.6,351519661.7,295847975.8,257977814.2,223898769.1,255978390.2,240400657.7,238994342.6,236150594.3,254370120.5,239691902.6,212921113.5,222183067.1,229784952.5,220248466.2,233072484.8,213965576.1,198285396.4,196462939.1
St. Lucia,LCA,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28000,60000,42000,55000,55000,55000,55000,13000,14000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
